;cml;phi_io;phi_gan;phi_eu;time;freq;intensity;drift_rate;sigma;chi;snr
48;355.0662447977811;242.75046437606215;46.17844484793022;170.48234719829634;11418.202198247425;12.486267;0.37666917;-12.452024;12.078588;0.0010398707;10.819197
49;355.12170510552824;242.76334032043815;46.18165195931215;170.4887510400731;11418.20226196479;12.486267;0.23116575;-12.777655;11.964791;0.0007932298;8.257863
50;355.17714798636734;242.77621221821755;46.18485806277022;170.49515286972746;11418.202325662132;12.486267;0.2960278;-14.606594;14.780534;0.0017104659;6.332143
51;355.4544495306909;242.84059193870053;46.200893619447015;170.52717207930982;11418.202644248959;12.486267;0.28444144;-13.83128;12.104334;0.00077348226;11.454248
52;355.4988248310983;242.85089433100075;46.203459716401994;170.5322959672194;11418.202695230953;12.486267;0.3356566;-13.46644;14.334313;0.001703668;7.36556
53;355.52099484950304;242.85604143422097;46.20474174525589;170.53485587518662;11418.202720701694;12.486267;0.44813356;-12.452024;10.2841835;0.0015669094;9.7253685
54;355.53209728747606;242.858619031962;46.20538376760669;170.53613784187473;11418.202733457088;12.486267;0.19049734;-13.46644;11.51232;0.00075713446;6.585681
55;355.57645515725017;242.8689173781313;46.20794885663781;170.54125971719623;11418.20278441906;12.486267;0.31353867;-16.372648;12.722327;0.0013891837;9.079719
56;355.5875575952232;242.87149497587234;46.2085908788722;170.5425416836515;11418.202797174454;12.486267;0.17638668;-15.900838;10.454866;0.000610436;8.030524
57;355.5986430104822;242.87406862154603;46.20923191681504;170.5438216845505;11418.20280991029;12.486267;0.21056454;-16.867298;12.831544;0.0009298739;8.402285
58;355.6651883274317;242.88951811706647;46.213080042623915;170.5515054804273;11418.202886363026;12.486267;0.13389505;-16.372648;12.725095;0.0003792974;6.825456
59;355.8870295640081;242.94102189363912;46.22590848791879;170.57712084823288;11418.203141232487;12.486267;0.09159031;-5.4710803;40.10829;0.00070071727;6.0404444
60;355.94248987175524;242.95389783754945;46.22911559930071;170.58352469024248;11418.203204949852;12.486267;0.50272304;-13.46644;12.580864;0.0007404874;17.32808
61;355.9646773189306;242.9590489869006;46.23039863607846;170.5860866107978;11418.203230440617;12.486267;0.42426333;-14.606594;12.793698;0.0013387826;12.095429
62;355.97576273418963;242.9616226325743;46.23103967390489;170.58736661146395;11418.203243176453;12.486267;0.61880463;-13.115525;11.445157;0.0024196748;11.447058
63;355.986847743392;242.96419618371874;46.231680688331835;170.58864656556398;11418.203255911823;12.486267;0.33875164;-12.137892;15.530567;0.002217167;6.640142
64;355.997950181365;242.96677378145978;46.23232271068264;170.58992853201926;11418.203268667217;12.486267;0.2784719;-13.115525;17.134792;0.0016527753;6.007336
65;356.0090351905674;242.9693473330699;46.232963725109585;170.59120848611929;11418.203281402588;12.486267;0.40795615;-13.115525;11.34782;0.0023242545;8.037305
66;356.0312230437994;242.97449857648462;46.234246785286814;170.59377045347355;11418.203306893818;12.486267;0.20667358;-14.210983;12.171543;0.00073635345;6.9314694
67;356.0534104909748;242.97964972583577;46.23552982194815;170.59633237402886;11418.203332384583;12.486267;0.36286917;-13.46644;12.621726;0.0012264313;9.079277
68;356.485990524292;243.08007968077436;46.26054469041992;170.64628114295192;11418.20382936811;12.486267;0.13936333;-3.4741743;10.412227;0.00048107683;6.3619657
69;356.6745418738574;243.12385470978916;46.27144807681907;170.6680526235141;11418.204045991413;12.486267;0.23332927;-12.137892;12.041927;0.00066953036;8.384143
70;356.69672932103276;243.1290058591403;46.27273111359682;170.6706145440694;11418.204071482178;12.486267;0.17106478;-13.46644;13.047161;0.0004922672;6.8712044
71;356.7078143302351;243.13157941075042;46.273372128023766;170.67189449816942;11418.204084217548;12.486267;0.32954404;-12.452024;14.2820215;0.0020126556;6.5803175
72;356.71891676820815;243.13415700849146;46.274014150258154;170.6731764646247;11418.204096972942;12.486267;0.2848317;-13.83128;13.989047;0.0009928921;8.083895
73;356.75218963064253;243.1418818035163;46.27593822486233;170.677018386079;11418.204135199543;12.486267;0.22749318;-16.372648;14.867947;0.0012433951;7.5579925
74;356.829820362851;243.15990494424477;46.280427388614044;170.6859821828548;11418.204224388115;12.486267;0.39819017;-16.372648;14.031377;0.0020195385;7.9200964
75;356.84092280082405;243.16248254245147;46.28106941084843;170.68726414931007;11418.204237143509;12.486267;0.28580177;-14.606594;14.6640005;0.00093087985;8.583225
76;356.8520078100264;243.16505609359592;46.28171042527538;170.6885441034101;11418.20424987888;12.486267;0.24047095;-15.450217;12.651427;0.0007978512;8.972271
77;356.86309281922877;243.16762964520603;46.282351439702325;170.68982405751012;11418.20426261425;12.486267;0.19807841;-15.019262;13.549092;0.00075588044;8.350326
78;356.8963831085712;243.1753584863618;46.28427652223036;170.69366799131967;11418.204300860874;12.486267;0.12092183;-8.849505;52.852898;0.00076738227;23.290983
79;356.9407409802079;243.1856568325311;46.28684161126148;170.69878986664116;11418.204351822846;12.486267;0.22314718;-16.372648;13.534766;0.00056689;9.369373
80;356.9851158745587;243.1959591312334;46.28940768470056;170.70391370775178;11418.204402804375;12.486267;0.40308383;-21.154633;44.081276;0.00518866;8.893758
81;357.00728629902005;243.20110632805154;46.29068973707035;170.7064736627508;11418.204428275581;12.486267;0.5904273;-13.115525;17.43075;0.002203958;9.805253
82;357.0183887369931;243.20368392579257;46.29133175930474;170.70775562920608;11418.204441030975;12.486267;0.31677562;-14.210983;13.133996;0.0015114278;7.44826
83;357.02947374619544;243.2062574774027;46.291972773731686;170.7090355833061;11418.204453766346;12.486267;0.76205134;-11.257965;21.917162;0.010173525;8.12336
84;357.04057618416846;243.20883507514372;46.29261479608249;170.71031754976138;11418.20446652174;12.486267;0.7324334;-13.46644;16.179958;0.0034756272;10.760362
85;357.0516615975648;243.21140872081742;46.293255833908916;170.71159755066037;11418.204479257576;12.486267;0.681582;-13.115525;14.023211;0.001460283;16.92395
86;357.06276403553784;243.21398631855845;46.29389785625972;170.71287951711565;11418.20449201297;12.486267;0.8468403;-13.46644;13.151868;0.004997907;9.849811
87;357.0738490447402;243.21655987016857;46.294538870686665;170.71415947121568;11418.20450474834;12.486267;0.6402109;-13.115525;13.534922;0.0041586556;8.62474
88;357.08493405394256;243.21913342177868;46.29517988511361;170.71543942508288;11418.204517483711;12.486267;0.7333351;-13.115525;17.25432;0.003484499;10.498867
89;357.1071219071746;243.22428466472775;46.29646294529084;170.71800139243715;11418.204542974941;12.486267;0.3018184;-14.606594;14.225779;0.00086633174;10.827686
90;357.1847696620971;243.2423117584549;46.3009530933341;170.72696715500206;11418.204632183071;12.486267;0.18375094;-11.541473;29.670265;0.0016894495;6.768886
91;357.51751408725977;243.31956337671727;46.32019475358538;170.76538819400594;11418.20501446724;12.486267;0.36461416;-14.606594;13.025962;0.0021348468;7.086268
92;357.5397019404918;243.32471461966634;46.32147781376261;170.7679501613602;11418.20503995847;12.486267;0.38861963;-13.115525;14.270184;0.0015789054;8.808652
93;357.5840598102659;243.3350129663013;46.324042902793735;170.77307203691453;11418.20509092044;12.486267;0.14386739;-16.867298;9.960282;0.00047973945;6.8641834
94;357.7615257464349;243.37621435010806;46.33430525125004;170.7935635165777;11418.205294807907;12.486267;0.26700583;-16.867298;25.202429;0.00095245754;8.297877
95;357.79481563158333;243.38394309673458;46.33623031026218;170.79740740382113;11418.205333054066;12.486267;0.3112452;-14.210983;13.844751;0.00062739383;11.940838
96;357.8391735032201;243.39424144336954;46.33879539940972;170.80252927914262;11418.205384016037;12.486267;0.20173633;-13.115525;12.251555;0.00047938313;10.27045
97;357.9057192262262;243.40969103295356;46.34264354861807;170.81021312181838;11418.205460469238;12.486267;0.10176553;-14.606594;22.810368;0.0002632074;7.145211
98;351.43924062885344;241.90840085642412;45.96870555053465;170.06354748667218;11418.198031246662;12.486267;0.25194776;-15.450217;16.474865;0.0011238426;6.173977
99;351.45032604411244;241.91097450209782;45.96934658847749;170.06482748757116;11418.198043982498;12.486267;0.3059273;-13.83128;14.349415;0.001117739;8.6800165
100;351.46142848208547;241.91355209983885;45.96998861071188;170.06610945402645;11418.198056737892;12.486267;0.13782197;-16.372648;13.780987;0.00031480874;6.6213055
101;351.4947009384632;241.92127680080011;45.971912661916576;170.06995132868178;11418.198094964027;12.486267;0.16787948;-12.137892;11.292838;0.0006106793;6.2939215
102;351.5390588082373;241.9315751469694;45.9744777509477;170.0750732042361;11418.198145925999;12.486267;0.094119914;-13.83128;47.20243;0.0004062632;10.173261
103;351.9827242568135;242.0345787475817;46.0001336572459;170.12630197382532;11418.198655645363;12.486267;0.10369961;-19.114582;12.408015;0.00021561995;7.6360016
104;352.2045654915273;242.08608252368867;46.012962102657184;170.1519173416309;11418.198910514824;12.486267;0.16302073;-8.849505;32.67438;0.0012899193;7.10472
105;352.30440069548786;242.1092607663013;46.018735287478194;170.1634450245183;11418.199025213718;12.486267;0.08358625;-6.1960673;51.36682;0.0003308539;10.435562
106;352.31548611074686;242.111834411975;46.01937632530462;170.16472502541728;11418.199037949555;12.486267;0.094866596;25.53961;45.667633;0.00022983368;11.755856
107;352.41530429013073;242.13500870252028;46.02514852571767;170.17625074274838;11418.199152628891;12.486267;0.109696686;-9.278459;45.056744;0.0006516552;8.309858
108;352.8700717706233;242.24058980681002;46.05144643096719;170.22876143222675;11418.199675103184;12.486267;0.29478586;-12.777655;17.085312;0.0010350399;7.909213
109;353.01426524855196;242.27406648965552;46.0597847282188;170.24541103746742;11418.199840764515;12.486267;0.122483805;-12.777655;13.7395315;0.00026155874;7.655881
110;353.03645269572735;242.27921763900667;46.06106776499655;170.24797295802273;11418.19986625528;12.486267;0.110733785;-15.900838;16.18826;0.00020176289;7.1054344
111;353.0808105673641;242.28951598517597;46.063632854027674;170.25309483357705;11418.199917217251;12.486267;0.18540534;-14.606594;12.206918;0.00077683624;6.6929307
112;353.1251858677715;242.29981837794185;46.06619895098265;170.25821872148663;11418.199968199246;12.486267;0.18578354;-12.137892;12.913084;0.00039477262;8.641257
113;353.13627087697387;242.3023919290863;46.0668399654096;170.25949867535383;11418.199980934616;12.486267;0.23326202;-12.137892;11.614047;0.001061679;6.383497
114;353.39138497412205;242.36162050068378;46.08159248542506;170.2889559646137;11418.200274030678;12.486267;0.0979936;-11.834587;10.19975;0.0002359812;6.1089344
115;353.4246574304998;242.36934520117939;46.08351653651334;170.2927978390362;11418.200312256813;12.486267;0.1580597;-11.834587;9.650559;0.0004210089;6.97801
116;353.45793029107153;242.37706999620423;46.085440611233935;170.2966397604905;11418.200350483414;12.486267;0.12548408;-12.777655;14.043287;0.0003368398;7.123574
117;353.6575840804726;242.42342262296006;46.09698601986747;170.31969320774078;11418.20057986211;12.486267;0.1356875;-23.606451;31.26303;0.000503047;7.0479717
118;353.90161276236176;242.48007754888386;46.111097501940094;170.34787049586885;11418.200860222336;12.486267;0.14829181;-14.210983;11.693906;0.00044336813;6.4930596
119;353.93488562479615;242.48780234344304;46.11302157654427;170.35171241732314;11418.200898448937;12.486267;0.18738316;-17.932741;26.795456;0.00080129737;6.0245667
120;353.9459706339985;242.49037589505315;46.11366259097122;170.35299237142317;11418.200911184307;12.486267;0.17869562;-11.257965;28.440498;0.0013490217;7.2138457
121;353.9570556432009;242.49294944666326;46.11430360539816;170.35427232529037;11418.200923919678;12.486267;0.36907828;-13.46644;15.249067;0.0025160606;6.3945985
122;353.9681580811739;242.4955270444043;46.114945627748966;170.35555429197848;11418.200936675072;12.486267;0.36308736;-12.452024;16.496689;0.0017157942;7.358381
123;353.97924349457026;242.498100690078;46.11558666557539;170.35683429264463;11418.200949410908;12.486267;0.3029778;-12.452024;10.880276;0.00047735305;12.389714
124;353.9903459325433;242.50067828781903;46.116228687926196;170.35811625909992;11418.200962166302;12.486267;0.17409539;-15.019262;12.917203;0.0005735403;7.018028
125;354.00143094174564;242.50325183896348;46.11686970235314;170.35939621319994;11418.200974901672;12.486267;0.37755683;-14.210983;14.30656;0.0024808077;6.2565937
126;354.01253337971866;242.50582943717018;46.11751172458753;170.36067817965522;11418.200987657066;12.486267;0.21777801;-11.257965;17.530653;0.00045396885;8.079612
127;354.03470380418;242.51097663398832;46.11879377695732;170.36323813465424;11418.201013128273;12.486267;0.23860951;-14.606594;14.441839;0.00041509644;11.91571
128;354.0901641137898;242.52385257789865;46.122000888339244;170.36964197666384;11418.201076845638;12.486267;0.1279337;-8.849505;31.678185;0.00068944256;13.214971
129;354.1123515609652;242.5290037272498;46.12328392500058;170.37220389721915;11418.201102336403;12.486267;0.21762705;-9.73105;32.05622;0.0016795776;16.485388
130;354.1456244215369;242.53672852227464;46.125207999604754;170.37604581844062;11418.201140563004;12.486267;0.18413833;-11.541473;20.310799;0.0003393102;10.3373785
131;354.1567094307393;242.53930207388476;46.1258490140317;170.37732577254064;11418.201153298374;12.486267;0.15592466;-10.717666;25.535166;0.0008724013;7.254689
132;354.3896356765181;242.59337940160185;46.139318473869935;170.40422109421343;11418.201420903206;12.486267;0.16694903;-14.210983;15.640906;0.0006194218;6.863173
133;354.47838627547026;242.61398418666795;46.14445066766348;170.41446887003258;11418.201522867195;12.486267;0.17659399;-16.372648;13.820763;0.000645573;6.795678
134;354.4894712846726;242.61655773827806;46.14509168220684;170.4157488241326;11418.201535602566;12.486267;0.30330387;-13.115525;16.601704;0.0014850076;6.499475
135;354.500556293875;242.61913128988817;46.145732696633786;170.41702877823263;11418.201548337936;12.486267;0.14763445;-16.372648;11.850879;0.00044373932;6.88004
136;354.53382915630937;242.62685608444735;46.14765677123796;170.4208706994541;11418.201586564537;12.486267;0.30360135;-12.137892;21.489815;0.001800697;6.732056
137;354.57820445485413;242.63715847721323;46.150222868076526;170.42599458736368;11418.201637546532;12.486267;0.15920825;-15.019262;12.893316;0.00047848278;6.4247527
138;354.5892894640565;242.63973202882335;46.15086388250347;170.4272745414637;11418.201650281902;12.486267;0.1847202;-14.210983;15.557055;0.00069693377;6.1938634
139;354.678022634238;242.66033276775852;46.155995068489574;170.43752030469477;11418.201752225868;12.486267;0.38483465;-12.137892;10.94636;0.0012056312;10.052571
140;354.8776760175824;242.70668530045077;46.16754045372363;170.4605737051461;11418.2019816041;12.486267;0.2278088;-12.137892;16.132864;0.0006082121;8.199916
141;354.88877845555544;242.7092628981918;46.16818247595802;170.46185567160137;11418.201994359493;12.486267;0.24626318;-11.834587;17.295277;0.001090455;6.4443545
142;354.9442387651652;242.7221388425678;46.171389587339945;170.46825951361097;11418.202058076859;12.486267;0.42080542;-12.137892;14.833625;0.0014649595;9.98495
143;354.95532417856157;242.72471248777583;46.17203062528279;170.46953951450996;11418.202070812695;12.486267;0.41837168;-12.777655;16.600891;0.0012818075;12.48856
144;354.96640918776393;242.72728603938594;46.17267163970973;170.47081946837716;11418.202083548065;12.486267;0.11595519;-12.777655;11.872329;0.00028641443;7.213706
145;355.01078448817134;242.73758843215182;46.1752377365483;170.47594335628673;11418.20213453006;12.486267;0.15733026;-13.83128;11.833682;0.00040269093;7.651504
146;355.0662447977811;242.75046437606215;46.17844484793022;170.48234719829634;11418.202198247425;12.486267;0.37666917;-12.452024;12.078588;0.0010398707;10.819197
147;355.12170510552824;242.76334032043815;46.18165195931215;170.4887510400731;11418.20226196479;12.486267;0.23116575;-12.777655;11.964791;0.0007932298;8.257863
148;355.17714798636734;242.77621221821755;46.18485806277022;170.49515286972746;11418.202325662132;12.486267;0.2960278;-14.606594;14.780534;0.0017104659;6.332143
149;355.4544495306909;242.84059193870053;46.200893619447015;170.52717207930982;11418.202644248959;12.486267;0.28444144;-13.83128;12.104334;0.00077348226;11.454248
150;355.4988248310983;242.85089433100075;46.203459716401994;170.5322959672194;11418.202695230953;12.486267;0.3356566;-13.46644;14.334313;0.001703668;7.36556
151;355.52099484950304;242.85604143422097;46.20474174525589;170.53485587518662;11418.202720701694;12.486267;0.44813356;-12.452024;10.2841835;0.0015669094;9.7253685
152;355.53209728747606;242.858619031962;46.20538376760669;170.53613784187473;11418.202733457088;12.486267;0.19049734;-13.46644;11.51232;0.00075713446;6.585681
153;355.57645515725017;242.8689173781313;46.20794885663781;170.54125971719623;11418.20278441906;12.486267;0.31353867;-16.372648;12.722327;0.0013891837;9.079719
154;355.5875575952232;242.87149497587234;46.2085908788722;170.5425416836515;11418.202797174454;12.486267;0.17638668;-15.900838;10.454866;0.000610436;8.030524
155;355.5986430104822;242.87406862154603;46.20923191681504;170.5438216845505;11418.20280991029;12.486267;0.21056454;-16.867298;12.831544;0.0009298739;8.402285
156;355.6651883274317;242.88951811706647;46.213080042623915;170.5515054804273;11418.202886363026;12.486267;0.13389505;-16.372648;12.725095;0.0003792974;6.825456
157;355.8870295640081;242.94102189363912;46.22590848791879;170.57712084823288;11418.203141232487;12.486267;0.09159031;-5.4710803;40.10829;0.00070071727;6.0404444
158;355.94248987175524;242.95389783754945;46.22911559930071;170.58352469024248;11418.203204949852;12.486267;0.50272304;-13.46644;12.580864;0.0007404874;17.32808
159;355.9646773189306;242.9590489869006;46.23039863607846;170.5860866107978;11418.203230440617;12.486267;0.42426333;-14.606594;12.793698;0.0013387826;12.095429
160;355.97576273418963;242.9616226325743;46.23103967390489;170.58736661146395;11418.203243176453;12.486267;0.61880463;-13.115525;11.445157;0.0024196748;11.447058
161;355.986847743392;242.96419618371874;46.231680688331835;170.58864656556398;11418.203255911823;12.486267;0.33875164;-12.137892;15.530567;0.002217167;6.640142
162;355.997950181365;242.96677378145978;46.23232271068264;170.58992853201926;11418.203268667217;12.486267;0.2784719;-13.115525;17.134792;0.0016527753;6.007336
163;356.0090351905674;242.9693473330699;46.232963725109585;170.59120848611929;11418.203281402588;12.486267;0.40795615;-13.115525;11.34782;0.0023242545;8.037305
164;356.0312230437994;242.97449857648462;46.234246785286814;170.59377045347355;11418.203306893818;12.486267;0.20667358;-14.210983;12.171543;0.00073635345;6.9314694
165;356.0534104909748;242.97964972583577;46.23552982194815;170.59633237402886;11418.203332384583;12.486267;0.36286917;-13.46644;12.621726;0.0012264313;9.079277
166;356.485990524292;243.08007968077436;46.26054469041992;170.64628114295192;11418.20382936811;12.486267;0.13936333;-3.4741743;10.412227;0.00048107683;6.3619657
167;356.6745418738574;243.12385470978916;46.27144807681907;170.6680526235141;11418.204045991413;12.486267;0.23332927;-12.137892;12.041927;0.00066953036;8.384143
168;356.69672932103276;243.1290058591403;46.27273111359682;170.6706145440694;11418.204071482178;12.486267;0.17106478;-13.46644;13.047161;0.0004922672;6.8712044
169;356.7078143302351;243.13157941075042;46.273372128023766;170.67189449816942;11418.204084217548;12.486267;0.32954404;-12.452024;14.2820215;0.0020126556;6.5803175
170;356.71891676820815;243.13415700849146;46.274014150258154;170.6731764646247;11418.204096972942;12.486267;0.2848317;-13.83128;13.989047;0.0009928921;8.083895
171;356.75218963064253;243.1418818035163;46.27593822486233;170.677018386079;11418.204135199543;12.486267;0.22749318;-16.372648;14.867947;0.0012433951;7.5579925
172;356.829820362851;243.15990494424477;46.280427388614044;170.6859821828548;11418.204224388115;12.486267;0.39819017;-16.372648;14.031377;0.0020195385;7.9200964
173;356.84092280082405;243.16248254245147;46.28106941084843;170.68726414931007;11418.204237143509;12.486267;0.28580177;-14.606594;14.6640005;0.00093087985;8.583225
174;356.8520078100264;243.16505609359592;46.28171042527538;170.6885441034101;11418.20424987888;12.486267;0.24047095;-15.450217;12.651427;0.0007978512;8.972271
175;356.86309281922877;243.16762964520603;46.282351439702325;170.68982405751012;11418.20426261425;12.486267;0.19807841;-15.019262;13.549092;0.00075588044;8.350326
176;356.8963831085712;243.1753584863618;46.28427652223036;170.69366799131967;11418.204300860874;12.486267;0.12092183;-8.849505;52.852898;0.00076738227;23.290983
177;356.9407409802079;243.1856568325311;46.28684161126148;170.69878986664116;11418.204351822846;12.486267;0.22314718;-16.372648;13.534766;0.00056689;9.369373
178;356.9851158745587;243.1959591312334;46.28940768470056;170.70391370775178;11418.204402804375;12.486267;0.40308383;-21.154633;44.081276;0.00518866;8.893758
179;357.00728629902005;243.20110632805154;46.29068973707035;170.7064736627508;11418.204428275581;12.486267;0.5904273;-13.115525;17.43075;0.002203958;9.805253
180;357.0183887369931;243.20368392579257;46.29133175930474;170.70775562920608;11418.204441030975;12.486267;0.31677562;-14.210983;13.133996;0.0015114278;7.44826
181;357.02947374619544;243.2062574774027;46.291972773731686;170.7090355833061;11418.204453766346;12.486267;0.76205134;-11.257965;21.917162;0.010173525;8.12336
