;cml;phi_io;phi_gan;phi_eu;time;freq;intensity;drift_rate;sigma;chi;snr
6803;45.82866403274238;244.13341826293617;41.64249879983254;167.90900591108948;11425.291612963192;12.486267;0.24787736;-19.114582;33.989227;0.0010986292;6.2321153
6804;45.83974924497306;244.13598904339597;41.643139941152185;167.91028905846179;11425.291625698563;12.486267;0.14326894;-19.755733;32.48065;0.00041338557;6.3442736
6805;45.85083445906639;244.13855982432142;41.64378108258825;167.9115722058341;11425.291638433933;12.486267;0.15951659;-25.53961;37.245213;0.00029932585;7.782476
6806;45.86193710193038;244.14113464672118;41.64442323194817;167.9128573704511;11425.291651189327;12.486267;0.19602269;29.041529;49.224113;0.00064421864;54.017864
6807;45.895210579037666;244.14885112503543;41.646347687463276;167.9167088768445;11425.291689415928;12.486267;0.24945493;-13.46644;16.528027;0.00066010945;9.740867
6808;45.91739843413234;244.15399672836065;41.64763097814284;167.9192771888338;11425.291714906693;12.486267;0.16148503;-12.137892;15.256874;0.0002863783;8.295089
6809;45.939569268375635;244.15913838334382;41.64891328429803;167.92184353037737;11425.2917403779;12.486267;0.5312906;-11.257965;16.318104;0.0014677432;13.820735
6810;45.950671911239624;244.16171320620924;41.64955543365795;167.9231286952272;11425.291753133293;12.486267;0.75291747;-10.983531;14.945945;0.0024779914;14.818555
6811;45.96175712533295;244.1642839871347;41.650196575094014;167.92441184236668;11425.291765868664;12.486267;0.47758347;-13.115525;13.584082;0.0012574974;12.545366
6812;45.97284274362028;244.16685486165807;41.65083773981314;167.92569503677078;11425.2917786045;12.486267;0.8515898;-11.541473;13.284559;0.0030902524;13.263414
6813;45.983945386484265;244.16942968405783;41.65147988917306;167.92698020138778;11425.291791359894;12.486267;0.5446971;-12.137892;16.307127;0.002873893;8.460984
6814;45.99503060057759;244.17200046498328;41.65212103060912;167.92826334876008;11425.291804095265;12.486267;0.45843476;-12.137892;16.240522;0.0019153889;9.165121
6815;46.00613324344158;244.17457528738305;41.65276317996904;167.92954851360992;11425.291816850659;12.486267;0.6031986;-12.452024;15.285406;0.0038379706;8.177971
6816;46.01721845753491;244.1771460683085;41.65340432128869;167.9308316607494;11425.291829586029;12.486267;1.161259;-10.983531;12.56915;0.0036901;15.059253
6817;46.0283211003989;244.17972089070827;41.65404647064861;167.93211682559922;11425.291842341423;12.486267;1.4029007;-11.257965;11.347035;0.007784186;13.483065
6818;46.03940671868622;244.1822917656973;41.65468763548415;167.9334000197705;11425.29185507726;12.486267;1.8149486;-11.834587;14.292095;0.010302949;14.677836
6819;46.05049193277955;244.1848625461571;41.6553287768038;167.9346831671428;11425.29186781263;12.486267;1.5489744;-10.983531;12.995481;0.009263917;14.381474
6820;46.06159457564354;244.18743736902252;41.65597092616372;167.9359683317598;11425.291880568024;12.486267;1.470995;-11.541473;12.979861;0.007354404;14.361572
6821;46.07267978973687;244.1900081494823;41.65661206759978;167.9372514791321;11425.291893303394;12.486267;1.10217;-11.834587;14.030237;0.0027730644;16.650553
6822;46.08376540802419;244.19257902447134;41.65725323231891;167.93853467330337;11425.29190603923;12.486267;1.2212726;-11.834587;16.600183;0.010842474;12.416314
6823;46.09486805088818;244.1951538468711;41.65789538167883;167.9398198381532;11425.291918794625;12.486267;1.2374854;-11.834587;14.175867;0.006930742;12.15381
6824;46.10595326498151;244.19772462779656;41.65853652311489;167.9411029855255;11425.291931529995;12.486267;1.216441;-12.137892;13.60263;0.010290899;9.915726
6825;46.117038479074836;244.20029540825635;41.65917766443454;167.9423861328978;11425.291944265366;12.486267;1.2296634;-12.777655;13.786065;0.0065947827;13.861969
6826;46.128141121938825;244.20287023112178;41.659819813794456;167.9436712975148;11425.29195702076;12.486267;0.6103039;-11.541473;12.713354;0.0028579235;9.727515
